iface,ppn,unit,test,bytes,uvn,no_uvn
default,28,mbytes/sec,Stencil3D,524288,111232.10,111335.86
default,28,mbytes/sec,Stencil3D,1048576,114395.05,114011.25
default,28,mbytes/sec,Stencil3D,2097152,117549.81,117572.10
default,28,mbytes/sec,Stencil3D,4194304,119382.65,119155.78
ib0,28,mbytes/sec,PingPong,0,0.00,0.00
ib0,28,mbytes/sec,PingPong,1,0.12,0.35
ib0,28,mbytes/sec,PingPong,2,0.25,0.70
ib0,28,mbytes/sec,PingPong,4,0.50,1.40
ib0,28,mbytes/sec,PingPong,8,0.99,2.85
ib0,28,mbytes/sec,PingPong,16,1.98,5.67
ib0,28,mbytes/sec,PingPong,32,4.01,11.33
ib0,28,mbytes/sec,PingPong,64,7.94,22.66
ib0,28,mbytes/sec,PingPong,128,17.02,45.41
ib0,28,mbytes/sec,PingPong,256,33.87,93.56
ib0,28,mbytes/sec,PingPong,512,64.16,190.29
ib0,28,mbytes/sec,PingPong,1024,127.28,394.29
ib0,28,mbytes/sec,PingPong,2048,247.20,758.63
ib0,28,mbytes/sec,PingPong,4096,491.09,1608.79
ib0,28,mbytes/sec,PingPong,8192,923.09,3142.28
ib0,28,mbytes/sec,PingPong,16384,1001.00,2981.01
ib0,28,mbytes/sec,PingPong,32768,1379.09,5136.78
ib0,28,mbytes/sec,PingPong,65536,2535.73,8934.54
ib0,28,mbytes/sec,PingPong,131072,4658.66,16091.81
ib0,28,mbytes/sec,PingPong,262144,4795.80,13497.19
ib0,28,mbytes/sec,PingPong,524288,8142.40,18398.20
ib0,28,mbytes/sec,PingPong,1048576,9161.02,17496.83
ib0,28,mbytes/sec,PingPong,2097152,9133.46,15279.19
ib0,28,mbytes/sec,PingPong,4194304,8243.84,16237.84
ib0,28,mbytes/sec,PingPing,0,0.00,0.00
ib0,28,mbytes/sec,PingPing,1,0.17,0.36
ib0,28,mbytes/sec,PingPing,2,0.34,0.73
ib0,28,mbytes/sec,PingPing,4,0.69,1.45
ib0,28,mbytes/sec,PingPing,8,1.37,2.91
ib0,28,mbytes/sec,PingPing,16,2.76,5.80
ib0,28,mbytes/sec,PingPing,32,5.50,11.52
ib0,28,mbytes/sec,PingPing,64,11.00,23.48
ib0,28,mbytes/sec,PingPing,128,23.45,47.91
ib0,28,mbytes/sec,PingPing,256,47.07,102.65
ib0,28,mbytes/sec,PingPing,512,90.57,208.70
ib0,28,mbytes/sec,PingPing,1024,178.68,397.86
ib0,28,mbytes/sec,PingPing,2048,349.62,796.66
ib0,28,mbytes/sec,PingPing,4096,705.80,2118.75
ib0,28,mbytes/sec,PingPing,8192,1298.17,4142.12
ib0,28,mbytes/sec,PingPing,16384,1432.70,4530.03
ib0,28,mbytes/sec,PingPing,32768,2627.06,8445.19
ib0,28,mbytes/sec,PingPing,65536,3375.00,11119.22
ib0,28,mbytes/sec,PingPing,131072,3493.21,9646.79
ib0,28,mbytes/sec,PingPing,262144,6868.92,19307.60
ib0,28,mbytes/sec,PingPing,524288,8612.99,17767.43
ib0,28,mbytes/sec,PingPing,1048576,9930.04,13305.33
ib0,28,mbytes/sec,PingPing,2097152,9487.96,12511.26
ib0,28,mbytes/sec,PingPing,4194304,7801.31,15329.27
ib0,28,mbytes/sec,Unirandom,0,0.00,0.00
ib0,28,mbytes/sec,Unirandom,1,0.66,1.15
ib0,28,mbytes/sec,Unirandom,2,1.34,2.39
ib0,28,mbytes/sec,Unirandom,4,2.75,4.73
ib0,28,mbytes/sec,Unirandom,8,5.30,9.74
ib0,28,mbytes/sec,Unirandom,16,10.74,18.56
ib0,28,mbytes/sec,Unirandom,32,21.81,38.04
ib0,28,mbytes/sec,Unirandom,64,42.48,74.82
ib0,28,mbytes/sec,Unirandom,128,86.30,152.11
ib0,28,mbytes/sec,Unirandom,256,168.66,297.38
ib0,28,mbytes/sec,Unirandom,512,397.90,451.69
ib0,28,mbytes/sec,Unirandom,1024,823.94,944.28
ib0,28,mbytes/sec,Unirandom,2048,1578.68,1859.66
ib0,28,mbytes/sec,Unirandom,4096,3169.29,3501.50
ib0,28,mbytes/sec,Unirandom,8192,6154.00,7037.28
ib0,28,mbytes/sec,Unirandom,16384,6895.03,9193.37
ib0,28,mbytes/sec,Unirandom,32768,6330.98,10579.58
ib0,28,mbytes/sec,Unirandom,65536,7316.08,13062.98
ib0,28,mbytes/sec,Unirandom,131072,4674.77,13297.38
ib0,28,mbytes/sec,Unirandom,262144,20714.41,25640.35
ib0,28,mbytes/sec,Unirandom,524288,21410.90,34719.61
ib0,28,mbytes/sec,Unirandom,1048576,25579.45,38731.71
ib0,28,mbytes/sec,Unirandom,2097152,28368.12,39789.66
ib0,28,mbytes/sec,Unirandom,4194304,28676.11,40185.85
ib0,28,mbytes/sec,Birandom,0,0.00,0.00
ib0,28,mbytes/sec,Birandom,1,0.87,1.19
ib0,28,mbytes/sec,Birandom,2,1.80,2.35
ib0,28,mbytes/sec,Birandom,4,3.49,4.81
ib0,28,mbytes/sec,Birandom,8,7.12,9.77
ib0,28,mbytes/sec,Birandom,16,14.19,18.98
ib0,28,mbytes/sec,Birandom,32,27.99,39.00
ib0,28,mbytes/sec,Birandom,64,55.82,75.08
ib0,28,mbytes/sec,Birandom,128,110.65,153.01
ib0,28,mbytes/sec,Birandom,256,225.04,297.48
ib0,28,mbytes/sec,Birandom,512,414.43,459.86
ib0,28,mbytes/sec,Birandom,1024,817.65,891.82
ib0,28,mbytes/sec,Birandom,2048,1622.12,1769.95
ib0,28,mbytes/sec,Birandom,4096,3259.04,3529.29
ib0,28,mbytes/sec,Birandom,8192,6213.24,6812.40
ib0,28,mbytes/sec,Birandom,16384,7719.91,9357.34
ib0,28,mbytes/sec,Birandom,32768,9131.46,11561.92
ib0,28,mbytes/sec,Birandom,65536,9977.01,13393.21
ib0,28,mbytes/sec,Birandom,131072,10225.50,13704.66
ib0,28,mbytes/sec,Birandom,262144,24019.41,30029.25
ib0,28,mbytes/sec,Birandom,524288,26781.61,38169.62
ib0,28,mbytes/sec,Birandom,1048576,29964.51,41419.65
ib0,28,mbytes/sec,Birandom,2097152,32255.74,41962.20
ib0,28,mbytes/sec,Birandom,4194304,32029.76,41497.15
ib0,28,mbytes/sec,Corandom,0,0.00,0.00
ib0,28,mbytes/sec,Corandom,1,0.50,0.93
ib0,28,mbytes/sec,Corandom,2,1.00,1.90
ib0,28,mbytes/sec,Corandom,4,2.00,3.83
ib0,28,mbytes/sec,Corandom,8,4.02,7.34
ib0,28,mbytes/sec,Corandom,16,8.03,14.89
ib0,28,mbytes/sec,Corandom,32,16.06,30.20
ib0,28,mbytes/sec,Corandom,64,32.01,59.68
ib0,28,mbytes/sec,Corandom,128,64.04,118.83
ib0,28,mbytes/sec,Corandom,256,127.12,241.76
ib0,28,mbytes/sec,Corandom,512,343.46,670.61
ib0,28,mbytes/sec,Corandom,1024,685.19,1256.56
ib0,28,mbytes/sec,Corandom,2048,1365.96,2584.53
ib0,28,mbytes/sec,Corandom,4096,2768.02,5343.41
ib0,28,mbytes/sec,Corandom,8192,5419.72,10830.38
ib0,28,mbytes/sec,Corandom,16384,6277.17,11064.83
ib0,28,mbytes/sec,Corandom,32768,7298.68,12695.54
ib0,28,mbytes/sec,Corandom,65536,6680.45,20461.76
ib0,28,mbytes/sec,Corandom,131072,1726.01,20211.10
ib0,28,mbytes/sec,Corandom,262144,24758.05,43998.45
ib0,28,mbytes/sec,Corandom,524288,32257.17,49335.44
ib0,28,mbytes/sec,Corandom,1048576,40123.38,49281.51
ib0,28,mbytes/sec,Corandom,2097152,44055.37,49741.62
ib0,28,mbytes/sec,Corandom,4194304,47033.67,50806.12
ib0,28,mbytes/sec,Stencil2D,0,0.00,0.00
ib0,28,mbytes/sec,Stencil2D,1,0.38,0.50
ib0,28,mbytes/sec,Stencil2D,2,0.77,1.00
ib0,28,mbytes/sec,Stencil2D,4,1.53,2.00
ib0,28,mbytes/sec,Stencil2D,8,3.06,3.99
ib0,28,mbytes/sec,Stencil2D,16,6.12,8.00
ib0,28,mbytes/sec,Stencil2D,32,12.24,15.98
ib0,28,mbytes/sec,Stencil2D,64,24.50,31.99
ib0,28,mbytes/sec,Stencil2D,128,48.62,64.64
ib0,28,mbytes/sec,Stencil2D,256,107.17,195.86
ib0,28,mbytes/sec,Stencil2D,512,193.82,537.23
ib0,28,mbytes/sec,Stencil2D,1024,400.75,1071.47
ib0,28,mbytes/sec,Stencil2D,2048,840.72,1964.49
ib0,28,mbytes/sec,Stencil2D,4096,1409.60,3403.80
ib0,28,mbytes/sec,Stencil2D,8192,2864.52,6946.84
ib0,28,mbytes/sec,Stencil2D,16384,2226.78,8191.71
ib0,28,mbytes/sec,Stencil2D,32768,2173.37,12671.41
ib0,28,mbytes/sec,Stencil2D,65536,2388.95,28084.11
ib0,28,mbytes/sec,Stencil2D,131072,3236.60,31747.46
ib0,28,mbytes/sec,Stencil2D,262144,11561.28,45759.44
ib0,28,mbytes/sec,Stencil2D,524288,9206.08,53493.59
ib0,28,mbytes/sec,Stencil2D,1048576,11862.12,23139.52
ib0,28,mbytes/sec,Stencil2D,2097152,13998.50,24061.23
ib0,28,mbytes/sec,Stencil2D,4194304,17211.23,26879.42
ib0,28,mbytes/sec,Stencil3D,0,0.00,0.00
ib0,28,mbytes/sec,Stencil3D,1,0.54,0.78
ib0,28,mbytes/sec,Stencil3D,2,1.09,1.57
ib0,28,mbytes/sec,Stencil3D,4,2.17,3.14
ib0,28,mbytes/sec,Stencil3D,8,4.33,6.30
ib0,28,mbytes/sec,Stencil3D,16,8.67,12.55
ib0,28,mbytes/sec,Stencil3D,32,17.39,25.06
ib0,28,mbytes/sec,Stencil3D,64,34.76,50.10
ib0,28,mbytes/sec,Stencil3D,128,68.72,97.43
ib0,28,mbytes/sec,Stencil3D,256,161.98,257.50
ib0,28,mbytes/sec,Stencil3D,512,266.45,669.25
ib0,28,mbytes/sec,Stencil3D,1024,540.18,1360.21
ib0,28,mbytes/sec,Stencil3D,2048,1120.88,2961.43
ib0,28,mbytes/sec,Stencil3D,4096,2059.41,7135.18
ib0,28,mbytes/sec,Stencil3D,8192,4133.46,17053.85
ib0,28,mbytes/sec,Stencil3D,16384,5394.08,12142.48
ib0,28,mbytes/sec,Stencil3D,32768,3097.10,19531.13
ib0,28,mbytes/sec,Stencil3D,65536,2696.19,31714.21
ib0,28,mbytes/sec,Stencil3D,131072,3533.34,46943.61
ib0,28,mbytes/sec,Stencil3D,262144,21054.53,60880.55
ib0,28,mbytes/sec,Stencil3D,524288,12757.08,68013.92
ib0,28,mbytes/sec,Stencil3D,1048576,16467.17,29256.57
ib0,28,mbytes/sec,Stencil3D,2097152,21132.33,30297.82
ib0,28,mbytes/sec,Stencil3D,4194304,24965.71,35541.79
default,28,messages/sec,PingPong,0,30858516,31269947
default,28,messages/sec,PingPong,1,30337644,32957261
default,28,messages/sec,PingPong,2,32946026,33034563
default,28,messages/sec,PingPong,4,32943484,33042198
default,28,messages/sec,PingPong,8,33031292,32997642
default,28,messages/sec,PingPong,16,32485995,32470302
default,28,messages/sec,PingPong,32,32292343,32151963
default,28,messages/sec,PingPong,64,31872050,31946478
default,28,messages/sec,PingPong,128,29767202,29912410
default,28,messages/sec,PingPong,256,27690226,28387118
default,28,messages/sec,PingPong,512,27103272,27356497
default,28,messages/sec,PingPong,1024,26327187,26545208
default,28,messages/sec,PingPong,2048,23016760,23212871
default,28,messages/sec,PingPong,4096,13480943,13605615
default,28,messages/sec,PingPong,8192,8338685,8421415
default,28,messages/sec,PingPong,16384,4328239,4363365
default,28,messages/sec,PingPong,32768,2201043,2214935
default,28,messages/sec,PingPong,65536,755197,756450
default,28,messages/sec,PingPong,131072,428527,429260
default,28,messages/sec,PingPong,262144,221495,220232
default,28,messages/sec,PingPong,524288,102302,102320
default,28,messages/sec,PingPong,1048576,51524,51500
default,28,messages/sec,PingPong,2097152,26194,26136
default,28,messages/sec,PingPong,4194304,12944,12931
default,28,messages/sec,PingPing,0,54371376,54739589
default,28,messages/sec,PingPing,1,49002517,54683493
default,28,messages/sec,PingPing,2,53431181,49552505
default,28,messages/sec,PingPing,4,51375964,49327745
default,28,messages/sec,PingPing,8,54024839,53722197
default,28,messages/sec,PingPing,16,53401927,47767627
default,28,messages/sec,PingPing,32,48292628,52117293
default,28,messages/sec,PingPing,64,48789872,52015219
default,28,messages/sec,PingPing,128,49061517,49213418
default,28,messages/sec,PingPing,256,45487642,45875118
default,28,messages/sec,PingPing,512,43132507,43363965
default,28,messages/sec,PingPing,1024,38307494,38691768
default,28,messages/sec,PingPing,2048,29297712,29308430
default,28,messages/sec,PingPing,4096,16172011,16218770
default,28,messages/sec,PingPing,8192,8698968,8710701
default,28,messages/sec,PingPing,16384,4514907,4484576
default,28,messages/sec,PingPing,32768,2292710,2300454
default,28,messages/sec,PingPing,65536,1163397,1161597
default,28,messages/sec,PingPing,131072,511350,510078
default,28,messages/sec,PingPing,262144,273197,272894
default,28,messages/sec,PingPing,524288,141176,141701
default,28,messages/sec,PingPing,1048576,68353,68257
default,28,messages/sec,PingPing,2097152,32984,33155
default,28,messages/sec,PingPing,4194304,16255,16383
default,28,messages/sec,Unirandom,0,37696508,36366434
default,28,messages/sec,Unirandom,1,38057846,34676158
default,28,messages/sec,Unirandom,2,38241409,37962029
default,28,messages/sec,Unirandom,4,38279226,38112921
default,28,messages/sec,Unirandom,8,38293042,38460994
default,28,messages/sec,Unirandom,16,38072566,37882441
default,28,messages/sec,Unirandom,32,37628352,37572909
default,28,messages/sec,Unirandom,64,37293607,36996531
default,28,messages/sec,Unirandom,128,34992558,34800507
default,28,messages/sec,Unirandom,256,30698203,30709618
default,28,messages/sec,Unirandom,512,13056084,29144304
default,28,messages/sec,Unirandom,1024,26166029,26757457
default,28,messages/sec,Unirandom,2048,21931090,21977093
default,28,messages/sec,Unirandom,4096,12972046,12982068
default,28,messages/sec,Unirandom,8192,7332336,7256658
default,28,messages/sec,Unirandom,16384,4009297,4009691
default,28,messages/sec,Unirandom,32768,1911253,1911129
default,28,messages/sec,Unirandom,65536,869952,869899
default,28,messages/sec,Unirandom,131072,395357,393295
default,28,messages/sec,Unirandom,262144,200008,198895
default,28,messages/sec,Unirandom,524288,100302,100582
default,28,messages/sec,Unirandom,1048576,50296,50403
default,28,messages/sec,Unirandom,2097152,25079,25066
default,28,messages/sec,Unirandom,4194304,12447,12434
default,28,messages/sec,Birandom,0,41114471,41223701
default,28,messages/sec,Birandom,1,42224452,42160095
default,28,messages/sec,Birandom,2,42040833,42115503
default,28,messages/sec,Birandom,4,42165067,42088066
default,28,messages/sec,Birandom,8,42145389,42214379
default,28,messages/sec,Birandom,16,41125385,40869408
default,28,messages/sec,Birandom,32,38726486,40285395
default,28,messages/sec,Birandom,64,40260245,39543937
default,28,messages/sec,Birandom,128,37965431,36992758
default,28,messages/sec,Birandom,256,33460249,33407484
default,28,messages/sec,Birandom,512,31709614,31691385
default,28,messages/sec,Birandom,1024,28508089,28311381
default,28,messages/sec,Birandom,2048,23114390,23129985
default,28,messages/sec,Birandom,4096,13062879,13194636
default,28,messages/sec,Birandom,8192,7568164,7629724
default,28,messages/sec,Birandom,16384,3975153,3993004
default,28,messages/sec,Birandom,32768,1900091,1589854
default,28,messages/sec,Birandom,65536,808101,867127
default,28,messages/sec,Birandom,131072,394651,394335
default,28,messages/sec,Birandom,262144,199221,199320
default,28,messages/sec,Birandom,524288,100765,100867
default,28,messages/sec,Birandom,1048576,50717,50763
default,28,messages/sec,Birandom,2097152,25378,25312
default,28,messages/sec,Birandom,4194304,12585,12571
default,28,messages/sec,Corandom,0,42295303,42518797
default,28,messages/sec,Corandom,1,42591823,42640711
default,28,messages/sec,Corandom,2,42684721,41650257
default,28,messages/sec,Corandom,4,42424359,40833377
default,28,messages/sec,Corandom,8,42853311,42961235
default,28,messages/sec,Corandom,16,41988553,42150271
default,28,messages/sec,Corandom,32,41853317,41934280
default,28,messages/sec,Corandom,64,40909119,41057427
default,28,messages/sec,Corandom,128,38427587,38670992
default,28,messages/sec,Corandom,256,36397828,36494609
default,28,messages/sec,Corandom,512,33097886,35813995
default,28,messages/sec,Corandom,1024,33261347,33035069
default,28,messages/sec,Corandom,2048,26959935,27176336
default,28,messages/sec,Corandom,4096,15109374,15153503
default,28,messages/sec,Corandom,8192,8653320,8675200
default,28,messages/sec,Corandom,16384,4324212,4371880
default,28,messages/sec,Corandom,32768,2030301,2028978
default,28,messages/sec,Corandom,65536,922838,914846
default,28,messages/sec,Corandom,131072,451168,451882
default,28,messages/sec,Corandom,262144,232226,230339
default,28,messages/sec,Corandom,524288,117139,117199
default,28,messages/sec,Corandom,1048576,58866,58859
default,28,messages/sec,Corandom,2097152,29505,29491
default,28,messages/sec,Corandom,4194304,14650,14664
default,28,messages/sec,Stencil2D,0,100777849,100753395
default,28,messages/sec,Stencil2D,1,100226359,100354053
default,28,messages/sec,Stencil2D,2,101007820,101760595
default,28,messages/sec,Stencil2D,4,101338168,101128046
default,28,messages/sec,Stencil2D,8,100465439,101003468
default,28,messages/sec,Stencil2D,16,100150854,99503483
default,28,messages/sec,Stencil2D,32,97530376,97995538
default,28,messages/sec,Stencil2D,64,95609191,95732161
default,28,messages/sec,Stencil2D,128,90243023,89878147
default,28,messages/sec,Stencil2D,256,87840282,87644802
default,28,messages/sec,Stencil2D,512,80575921,79054026
default,28,messages/sec,Stencil2D,1024,75116946,72556839
default,28,messages/sec,Stencil2D,2048,62009813,62109792
default,28,messages/sec,Stencil2D,4096,32462582,32355465
default,28,messages/sec,Stencil2D,8192,17381153,17540954
default,28,messages/sec,Stencil2D,16384,8906029,8880788
default,28,messages/sec,Stencil2D,32768,4449190,4423983
default,28,messages/sec,Stencil2D,65536,2056332,2061614
default,28,messages/sec,Stencil2D,131072,1002708,1002250
default,28,messages/sec,Stencil2D,262144,502090,501333
default,28,messages/sec,Stencil2D,524288,244728,244305
default,28,messages/sec,Stencil2D,1048576,121845,121875
default,28,messages/sec,Stencil2D,2097152,62028,62018
default,28,messages/sec,Stencil2D,4194304,31948,31829
default,28,messages/sec,Stencil3D,0,84027023,93633397
default,28,messages/sec,Stencil3D,1,70744174,93545364
default,28,messages/sec,Stencil3D,2,93474627,93592173
default,28,messages/sec,Stencil3D,4,93714580,93727863
default,28,messages/sec,Stencil3D,8,93817212,93612510
default,28,messages/sec,Stencil3D,16,91933761,91935996
default,28,messages/sec,Stencil3D,32,90386073,90470286
default,28,messages/sec,Stencil3D,64,88770344,89048440
default,28,messages/sec,Stencil3D,128,83312158,83198723
default,28,messages/sec,Stencil3D,256,80204841,80118859
default,28,messages/sec,Stencil3D,512,78320420,78472659
default,28,messages/sec,Stencil3D,1024,68229134,67074383
default,28,messages/sec,Stencil3D,2048,55561273,55621625
default,28,messages/sec,Stencil3D,4096,30688524,30635599
default,28,messages/sec,Stencil3D,8192,16143062,16157400
default,28,messages/sec,Stencil3D,16384,8134822,8102036
default,28,messages/sec,Stencil3D,32768,3935423,3918288
default,28,messages/sec,Stencil3D,65536,1814503,1827409
default,28,messages/sec,Stencil3D,131072,866191,867035
default,28,messages/sec,Stencil3D,262144,427703,427105
default,28,messages/sec,Stencil3D,524288,212158,212356
default,28,messages/sec,Stencil3D,1048576,109096,108730
default,28,messages/sec,Stencil3D,2097152,56052,56063
default,28,messages/sec,Stencil3D,4194304,28463,28409
ib0,28,messages/sec,PingPong,0,127307,357448
ib0,28,messages/sec,PingPong,1,124117,346432
ib0,28,messages/sec,PingPong,2,124482,351773
ib0,28,messages/sec,PingPong,4,123940,349599
ib0,28,messages/sec,PingPong,8,124163,356231
ib0,28,messages/sec,PingPong,16,123843,354219
ib0,28,messages/sec,PingPong,32,125260,354159
ib0,28,messages/sec,PingPong,64,124066,354075
ib0,28,messages/sec,PingPong,128,132958,354784
ib0,28,messages/sec,PingPong,256,132307,365451
ib0,28,messages/sec,PingPong,512,125304,371657
ib0,28,messages/sec,PingPong,1024,124299,385047
ib0,28,messages/sec,PingPong,2048,120701,370426
ib0,28,messages/sec,PingPong,4096,119895,392770
ib0,28,messages/sec,PingPong,8192,112682,383579
ib0,28,messages/sec,PingPong,16384,61096,181947
ib0,28,messages/sec,PingPong,32768,42087,156762
ib0,28,messages/sec,PingPong,65536,38692,136330
ib0,28,messages/sec,PingPong,131072,35543,122771
ib0,28,messages/sec,PingPong,262144,18295,51488
ib0,28,messages/sec,PingPong,524288,15530,35092
ib0,28,messages/sec,PingPong,1048576,8737,16686
ib0,28,messages/sec,PingPong,2097152,4355,7286
ib0,28,messages/sec,PingPong,4194304,1965,3871
ib0,28,messages/sec,PingPing,0,172411,362474
ib0,28,messages/sec,PingPing,1,172101,363974
ib0,28,messages/sec,PingPing,2,172091,364550
ib0,28,messages/sec,PingPing,4,172110,361264
ib0,28,messages/sec,PingPing,8,171817,363837
ib0,28,messages/sec,PingPing,16,172197,362499
ib0,28,messages/sec,PingPing,32,171785,360031
ib0,28,messages/sec,PingPing,64,171871,366878
ib0,28,messages/sec,PingPing,128,183229,374290
ib0,28,messages/sec,PingPing,256,183882,400980
ib0,28,messages/sec,PingPing,512,176889,407608
ib0,28,messages/sec,PingPing,1024,174488,388536
ib0,28,messages/sec,PingPing,2048,170714,388994
ib0,28,messages/sec,PingPing,4096,172314,517273
ib0,28,messages/sec,PingPing,8192,158468,505630
ib0,28,messages/sec,PingPing,16384,87445,276491
ib0,28,messages/sec,PingPing,32768,80171,257727
ib0,28,messages/sec,PingPing,65536,51498,169666
ib0,28,messages/sec,PingPing,131072,26651,73599
ib0,28,messages/sec,PingPing,262144,26203,73653
ib0,28,messages/sec,PingPing,524288,16428,33889
ib0,28,messages/sec,PingPing,1048576,9470,12689
ib0,28,messages/sec,PingPing,2097152,4524,5966
ib0,28,messages/sec,PingPing,4194304,1860,3655
ib0,28,messages/sec,Unirandom,0,667371,1206588
ib0,28,messages/sec,Unirandom,1,664819,1150968
ib0,28,messages/sec,Unirandom,2,670414,1196110
ib0,28,messages/sec,Unirandom,4,686383,1181995
ib0,28,messages/sec,Unirandom,8,663013,1217465
ib0,28,messages/sec,Unirandom,16,671544,1160211
ib0,28,messages/sec,Unirandom,32,681550,1188888
ib0,28,messages/sec,Unirandom,64,663826,1169049
ib0,28,messages/sec,Unirandom,128,674251,1188361
ib0,28,messages/sec,Unirandom,256,658835,1161635
ib0,28,messages/sec,Unirandom,512,777153,882199
ib0,28,messages/sec,Unirandom,1024,804627,922150
ib0,28,messages/sec,Unirandom,2048,770840,908036
ib0,28,messages/sec,Unirandom,4096,773751,854858
ib0,28,messages/sec,Unirandom,8192,751220,859043
ib0,28,messages/sec,Unirandom,16384,420839,561119
ib0,28,messages/sec,Unirandom,32768,193206,322863
ib0,28,messages/sec,Unirandom,65536,111635,199325
ib0,28,messages/sec,Unirandom,131072,35666,101451
ib0,28,messages/sec,Unirandom,262144,79019,97810
ib0,28,messages/sec,Unirandom,524288,40838,66222
ib0,28,messages/sec,Unirandom,1048576,24394,36937
ib0,28,messages/sec,Unirandom,2097152,13527,18973
ib0,28,messages/sec,Unirandom,4194304,6837,9581
ib0,28,messages/sec,Birandom,0,881487,1175236
ib0,28,messages/sec,Birandom,1,874162,1194452
ib0,28,messages/sec,Birandom,2,900630,1173917
ib0,28,messages/sec,Birandom,4,873289,1202312
ib0,28,messages/sec,Birandom,8,890405,1221800
ib0,28,messages/sec,Birandom,16,886595,1186144
ib0,28,messages/sec,Birandom,32,874727,1218645
ib0,28,messages/sec,Birandom,64,872211,1173109
ib0,28,messages/sec,Birandom,128,864415,1195362
ib0,28,messages/sec,Birandom,256,879057,1162031
ib0,28,messages/sec,Birandom,512,809429,898158
ib0,28,messages/sec,Birandom,1024,798491,870919
ib0,28,messages/sec,Birandom,2048,792050,864235
ib0,28,messages/sec,Birandom,4096,795664,861644
ib0,28,messages/sec,Birandom,8192,758452,831591
ib0,28,messages/sec,Birandom,16384,471186,571127
ib0,28,messages/sec,Birandom,32768,278670,352842
ib0,28,messages/sec,Birandom,65536,152237,204364
ib0,28,messages/sec,Birandom,131072,78014,104558
ib0,28,messages/sec,Birandom,262144,91627,114553
ib0,28,messages/sec,Birandom,524288,51082,72803
ib0,28,messages/sec,Birandom,1048576,28576,39501
ib0,28,messages/sec,Birandom,2097152,15381,20009
ib0,28,messages/sec,Birandom,4194304,7636,9894
ib0,28,messages/sec,Corandom,0,501584,934005
ib0,28,messages/sec,Corandom,1,499629,925698
ib0,28,messages/sec,Corandom,2,501837,948863
ib0,28,messages/sec,Corandom,4,500486,956549
ib0,28,messages/sec,Corandom,8,502251,917678
ib0,28,messages/sec,Corandom,16,501633,930805
ib0,28,messages/sec,Corandom,32,501934,943833
ib0,28,messages/sec,Corandom,64,500097,932424
ib0,28,messages/sec,Corandom,128,500334,928392
ib0,28,messages/sec,Corandom,256,496546,944393
ib0,28,messages/sec,Corandom,512,670828,1309783
ib0,28,messages/sec,Corandom,1024,669135,1227112
ib0,28,messages/sec,Corandom,2048,666974,1261980
ib0,28,messages/sec,Corandom,4096,675787,1304543
ib0,28,messages/sec,Corandom,8192,661587,1322067
ib0,28,messages/sec,Corandom,16384,383128,675344
ib0,28,messages/sec,Corandom,32768,222738,387437
ib0,28,messages/sec,Corandom,65536,101936,312222
ib0,28,messages/sec,Corandom,131072,13168,154198
ib0,28,messages/sec,Corandom,262144,94444,167841
ib0,28,messages/sec,Corandom,524288,61526,94100
ib0,28,messages/sec,Corandom,1048576,38265,46999
ib0,28,messages/sec,Corandom,2097152,21007,23719
ib0,28,messages/sec,Corandom,4194304,11214,12113
ib0,28,messages/sec,Stencil2D,0,382474,498903
ib0,28,messages/sec,Stencil2D,1,382938,500090
ib0,28,messages/sec,Stencil2D,2,382621,498471
ib0,28,messages/sec,Stencil2D,4,382692,500422
ib0,28,messages/sec,Stencil2D,8,382286,498251
ib0,28,messages/sec,Stencil2D,16,382624,500024
ib0,28,messages/sec,Stencil2D,32,382604,499347
ib0,28,messages/sec,Stencil2D,64,382881,499872
ib0,28,messages/sec,Stencil2D,128,379844,504965
ib0,28,messages/sec,Stencil2D,256,418636,765077
ib0,28,messages/sec,Stencil2D,512,378550,1049271
ib0,28,messages/sec,Stencil2D,1024,391360,1046353
ib0,28,messages/sec,Stencil2D,2048,410508,959222
ib0,28,messages/sec,Stencil2D,4096,344142,831005
ib0,28,messages/sec,Stencil2D,8192,349673,848003
ib0,28,messages/sec,Stencil2D,16384,135912,499982
ib0,28,messages/sec,Stencil2D,32768,66326,386701
ib0,28,messages/sec,Stencil2D,65536,36452,428530
ib0,28,messages/sec,Stencil2D,131072,24693,242214
ib0,28,messages/sec,Stencil2D,262144,44103,174558
ib0,28,messages/sec,Stencil2D,524288,17559,102031
ib0,28,messages/sec,Stencil2D,1048576,11313,22068
ib0,28,messages/sec,Stencil2D,2097152,6675,11473
ib0,28,messages/sec,Stencil2D,4194304,4103,6409
ib0,28,messages/sec,Stencil3D,0,543724,777103
ib0,28,messages/sec,Stencil3D,1,542426,784101
ib0,28,messages/sec,Stencil3D,2,543342,785829
ib0,28,messages/sec,Stencil3D,4,541786,784416
ib0,28,messages/sec,Stencil3D,8,541580,788028
ib0,28,messages/sec,Stencil3D,16,541608,784643
ib0,28,messages/sec,Stencil3D,32,543319,783061
ib0,28,messages/sec,Stencil3D,64,543189,782852
ib0,28,messages/sec,Stencil3D,128,536895,761173
ib0,28,messages/sec,Stencil3D,256,632718,1005841
ib0,28,messages/sec,Stencil3D,512,520418,1307126
ib0,28,messages/sec,Stencil3D,1024,527515,1328330
ib0,28,messages/sec,Stencil3D,2048,547306,1446011
ib0,28,messages/sec,Stencil3D,4096,502786,1741987
ib0,28,messages/sec,Stencil3D,8192,504573,2081769
